,BARRIO,CODIGOPOSTAL,DENOMINACION,DISTRITO,LATITUD,LONGITUD,TIPOTRANSPORTE,BARRIO_NOMBRE,DISTRITO_NOMBRE
1091,132.0,28053.0,MARTINEZ DE LA RIVA-ARROYO DEL OLIVAR,13.0,40.39389607726544,-3.6663855006592585,Autobus,San Diego,Puente de Vallecas
1092,133.0,28018.0,JAVIER DE MIGUEL,13.0,40.38883015627221,-3.663731799286417,Autobus,Palomeras Bajas,Puente de Vallecas
1093,133.0,28018.0,JAVIER DE MIGUEL-PTO.DEL MILAGRO,13.0,40.38583365641446,-3.65678665586796,Autobus,Palomeras Bajas,Puente de Vallecas
1094,133.0,28018.0,JAVIER DE MIGUEL-PTO.DE VELATE,13.0,40.384605278251094,-3.6557497642078527,Autobus,Palomeras Bajas,Puente de Vallecas
1095,134.0,28018.0,AV.PABLO NERUDA-LUIS BUÑUEL,13.0,40.38826378395945,-3.6443684629899233,Autobus,Palomeras Sureste,Puente de Vallecas
1096,133.0,28018.0,JAVIER DE MIGUEL-PTO.DE VELATE,13.0,40.38472345713464,-3.655562406849463,Autobus,Palomeras Bajas,Puente de Vallecas
1097,133.0,28018.0,JAVIER DE MIGUEL-SAN ANSELMO,13.0,40.385629863971474,-3.656183820955988,Autobus,Palomeras Bajas,Puente de Vallecas
1098,133.0,28018.0,JAVIER DE MIGUEL,13.0,40.38808737606085,-3.661285655349572,Autobus,Palomeras Bajas,Puente de Vallecas
1099,122.0,28041.0,MOREJA Nº 26,12.0,40.36873520425611,-3.6982227560823295,Autobus,Orcasur,Usera
1100,204.0,28032.0,AV.GUADALAJARA-SAN ROMAN VALLE,20.0,40.41951265813439,-3.6203014610232636,Autobus,Arcos,San Blas - Canillejas
1101,134.0,28018.0,VILLALOBOS-AV.MIGUEL HERNANDEZ,13.0,40.38124592419547,-3.650769319414661,Autobus,Palomeras Sureste,Puente de Vallecas
1102,181.0,28031.0,Cº POZO TIO RAIMUNDO-CTRA.V.VALLECAS,18.0,40.3703113664541,-3.64548158208908,Autobus,Casco HistÃ³rico de Vallecas,Villa de Vallecas
1103,134.0,28018.0,AV.BUENOS AIRES-MOGAMBO,13.0,40.3794241848804,-3.6527073688429423,Autobus,Palomeras Sureste,Puente de Vallecas
1104,134.0,28018.0,VILLALOBOS,13.0,40.38109251236774,-3.650814968554802,Autobus,Palomeras Sureste,Puente de Vallecas
1105,52.0,28002.0,CORAZON DE MARIA-STA.HORTENSIA,5.0,40.44375730965425,-3.667101017936598,Autobus,Prosperidad,ChamartÃ­n
1106,44.0,28028.0,AV.GUINDALERA-CAMILO JOSE CELA,4.0,40.44065404313287,-3.6662567940137833,Autobus,Guindalera,Salamanca
1107,44.0,28028.0,PZA.DE VENECIA,4.0,40.440882478039896,-3.6625566297390457,Autobus,Guindalera,Salamanca
1108,155.0,28027.0,AV.BADAJOZ-MARTINEZ VILLERGAS,15.0,40.441979849669245,-3.6542719484917217,Autobus,San Pascual,Ciudad Lineal
1109,155.0,28027.0,CONDESA VENADITO-TORRELAGUNA,15.0,40.44453701805524,-3.6535953356804467,Autobus,San Pascual,Ciudad Lineal
1110,156.0,28043.0,EMILIO VARGAS-ARTURO SORIA,15.0,40.44907856221783,-3.6518232253191134,Autobus,San Juan Bautista,Ciudad Lineal
1111,52.0,28002.0,AV.CAMILO JOSE CELA-CORAZON MARIA,5.0,40.442882055189756,-3.6673399967906657,Autobus,Prosperidad,ChamartÃ­n
1112,86.0,28050.0,VALCARLOS - Pº SAN MILLAN DE LA COGOLLA,8.0,40.50276727854821,-3.666941082513048,Autobus,Valverde,Fuencarral - El Pardo
1113,104.0,28047.0,CAMARENA Nº 320,10.0,40.38537284104513,-3.757864844343066,Autobus,Aluche,Latina
1114,104.0,28047.0,CAMARENA Nº 322,10.0,40.38542561305032,-3.757978858397855,Autobus,Aluche,Latina
1115,104.0,28047.0,MAQUEDA-VALMOJADO,10.0,40.386590035158356,-3.760052526492399,Autobus,Aluche,Latina
1116,104.0,28047.0,VALMOJADO-MAQUEDA,10.0,40.38687908840967,-3.7599420550755465,Autobus,Aluche,Latina
1117,104.0,28047.0,OCAÑA-CAMARENA,10.0,40.385381258705245,-3.759272987196601,Autobus,Aluche,Latina
1118,31.0,28007.0,AV.CDAD.BARCELONA Nº 6,3.0,40.40574104461642,-3.6852638758081535,Autobus,PacÃ­fico,Retiro
1119,111.0,28019.0,ANTONIO LOPEZ-GTA.MQUES.VADILLO,11.0,40.39720239323158,-3.714742190387096,Autobus,Comillas,Carabanchel
1120,111.0,28019.0,ANTONIO LOPEZ-INMACULADA CONCEPCION,11.0,40.39547693557015,-3.711118317496547,Autobus,Comillas,Carabanchel
1121,124.0,28026.0,ANTONIO LOPEZ-VADO,12.0,40.38466712687438,-3.696101426613397,Autobus,Almendrales,Usera
1122,124.0,28026.0,ANTONIO LOPEZ-SOCUELLAMOS,12.0,40.381200878715966,-3.695724158619955,Autobus,Almendrales,Usera
1123,123.0,28041.0,"SAN MARIO,8",12.0,40.37725109680677,-3.6918433037570897,Autobus,San FermÃ­n,Usera
1124,123.0,28041.0,ESTAFETA-NAVASCUES,12.0,40.37266174478868,-3.6924388354495985,Autobus,San FermÃ­n,Usera
1125,123.0,28041.0,ESTAFETA-AV.SAN FERMIN,12.0,40.37098742389762,-3.6922739505832975,Autobus,San FermÃ­n,Usera
1126,104.0,28047.0,DUQUESA DE PARCENT-CUART DE POBLET,10.0,40.395780515316304,-3.7514908197308365,Autobus,Aluche,Latina
1127,104.0,28047.0,DUQUESA DE PARCENT Nº 54,10.0,40.39533595537069,-3.7477977680793377,Autobus,Aluche,Latina
1128,101.0,28011.0,Pº ERMITA DEL SANTO-VIA CARPETANA,10.0,40.40664691896792,-3.7244114767906566,Autobus,CÃ¡rmenes,Latina
1129,101.0,28011.0,Pº ERMITA DEL SANTO-SEPULVEDA,10.0,40.408524886955135,-3.7237598158717216,Autobus,CÃ¡rmenes,Latina
1130,102.0,28011.0,Pº. ERMITA DEL SANTO - AV.MANZANARES,10.0,40.41055511086913,-3.72325117606248,Autobus,Puerta del Angel,Latina
1131,56.0,28036.0,ENRIQUE LARRETA-AGUSTIN DE FOXA,5.0,40.46848121880506,-3.686608117722584,Autobus,Castilla,ChamartÃ­n
1132,11.0,28008.0,CTA.SAN VICENTE-ARRIAZA,1.0,40.4202711592279,-3.7153160021841014,Autobus,Palacio,Centro
1133,42.0,28009.0,NARVAEZ-AVDA. FELIPE II,4.0,40.424112932792646,-3.6756658131960727,Autobus,Goya,Salamanca
1134,42.0,28006.0,CONDE DE PEÑALVER-HERMOSILLA,4.0,40.4255279635242,-3.6755620701426617,Autobus,Goya,Salamanca
1135,42.0,28006.0,CONDE DE PEÑALVER-AYALA,4.0,40.427619186604545,-3.6753707652967824,Autobus,Goya,Salamanca
1136,35.0,28009.0,AV.MENENDEZ PELAYO-PZA.NIÑO JESUS,3.0,40.411395031333825,-3.676479784591377,Autobus,JerÃ³nimos,Retiro
1137,35.0,28007.0,MENENDEZ PELAYO-PZA.MARIANO CAVIA,3.0,40.4080233128029,-3.6786400245009716,Autobus,JerÃ³nimos,Retiro
1138,26.0,28012.0,JOSE ANTONIO ARMONA-Pº STA.Mª CABEZA,2.0,40.404321414835024,-3.6967042597823103,Autobus,Palos de Moguer,Arganzuela
1139,14.0,28004.0,MEJIA LEQUERICA-HORTALEZA,1.0,40.42628527329337,-3.6974993727601,Autobus,Justicia,Centro
1140,73.0,28010.0,TRAFALGAR-LUCHANA,7.0,40.43101258307115,-3.7001506117246503,Autobus,Trafalgar,ChamberÃ­
1141,73.0,28010.0,GRAL.ALVAREZ CASTRO-Gª PAREDES,7.0,40.43654703529361,-3.702648544758096,Autobus,Trafalgar,ChamberÃ­
1142,73.0,28010.0,GRAL.ALVAREZ CASTRO-JOSE ABASCAL,7.0,40.43828624591682,-3.7025723022111547,Autobus,Trafalgar,ChamberÃ­
1143,151.0,28027.0,ALCALA-MATEO GARCIA,15.0,40.43237599614386,-3.6530038310696775,Autobus,Ventas,Ciudad Lineal
1144,113.0,28019.0,Pº ERMITA DEL SANTO-PTE.SAN ISIDRO,11.0,40.4031325727048,-3.7245388367121186,Autobus,San Isidro,Carabanchel
1145,204.0,28037.0,AMPOSTA-POBLADURA VALLE,20.0,40.42517891780478,-3.6203888039080794,Autobus,Arcos,San Blas - Canillejas
1146,203.0,28037.0,AMPOSTA-TEJEDORES,20.0,40.42779812720414,-3.622523053578442,Autobus,Amposta,San Blas - Canillejas
1147,203.0,28037.0,ALBERIQUE-ALBAIDA,20.0,40.428880525312856,-3.6205996064707486,Autobus,Amposta,San Blas - Canillejas
1148,203.0,28037.0,ALBERIQUE-HELLIN,20.0,40.429316658221325,-3.6173750888998617,Autobus,Amposta,San Blas - Canillejas
1149,205.0,28022.0,AV.ARCENTALES-AV.CANILLEJAS,20.0,40.434412369850456,-3.6115702638508607,Autobus,Rosas,San Blas - Canillejas
1150,203.0,28037.0,POBLADURA VALLE-ALCONERA,20.0,40.42681751964647,-3.6183560261100363,Autobus,Amposta,San Blas - Canillejas
1151,203.0,28037.0,AMPOSTA-POBLADURA VALLE,20.0,40.425068607176534,-3.620899507723831,Autobus,Amposta,San Blas - Canillejas
1152,203.0,28037.0,POBLADURA VALLE-SAN ROMAN VALLE,20.0,40.423608842643105,-3.62324599600952,Autobus,Amposta,San Blas - Canillejas
1153,203.0,28037.0,POBLADURA VALLE-ARCOS JALON,20.0,40.42269369980247,-3.625406664085768,Autobus,Amposta,San Blas - Canillejas
1154,181.0,28053.0,MERCAMADRID-CARNICAS,18.0,40.35905646893665,-3.668625186460833,Autobus,Casco HistÃ³rico de Vallecas,Villa de Vallecas
1155,146.0,28030.0,LUIS HOYOS SAINZ-FTE.CARRANTONA,14.0,40.40369453569174,-3.6349226584916754,Autobus,Vinateros,Moratalaz
1156,141.0,28030.0,VALDEBERNARDO-LUIS HOYOS SAINZ,14.0,40.40348715950862,-3.6316563706488485,Autobus,Pavones,Moratalaz
1157,51.0,28002.0,PRINCIPE DE VERGARA-FRANCISCO SILVELA,5.0,40.43958839678355,-3.679110174648416,Autobus,El Viso,ChamartÃ­n
1158,146.0,28030.0,AV.MORATALAZ-PZA.ENCUENTRO,14.0,40.40614297532852,-3.6499127020861453,Autobus,Vinateros,Moratalaz
1159,146.0,28030.0,AV.MORATALAZ-Cº VINATEROS,14.0,40.4075039896045,-3.646578741855421,Autobus,Vinateros,Moratalaz
1160,146.0,28030.0,AV.MORATALAZ Nº 180 -COLEGIO SENARA,14.0,40.40898921025524,-3.6428134235015777,Autobus,Vinateros,Moratalaz
1161,163.0,28043.0,LOPEZ DE HOYOS-GTA.LUIS ROSALES,16.0,40.46640652372262,-3.6543850251946126,Autobus,Canillas,Hortaleza
1162,164.0,28043.0,LOPEZ DE HOYOS-GRAN VIA DE HORTALEZA,16.0,40.46810831751328,-3.6529506302041863,Autobus,Pinar del Rey,Hortaleza
1163,164.0,28033.0,MAR CASPIO-PZA.SANTOS DE LA HUMOSA ,16.0,40.473427289750035,-3.6480000800283263,Autobus,Pinar del Rey,Hortaleza
1164,164.0,28033.0,MAR DE LAS ANTILLAS-MAR NEGRO,16.0,40.47406155194136,-3.645222242191924,Autobus,Pinar del Rey,Hortaleza
1165,164.0,28033.0,SANTA ADELA-SANTA SUSANA,16.0,40.47908256999919,-3.6479129675535633,Autobus,Pinar del Rey,Hortaleza
1166,164.0,28033.0,SANTA SUSANA-MAR DE LAS ANTILLAS,16.0,40.47639411578569,-3.646838016181996,Autobus,Pinar del Rey,Hortaleza
1167,152.0,28017.0,ASCAO-GUTIERRE DE CETINA,15.0,40.42971291111911,-3.641450592445719,Autobus,Pueblo Nuevo,Ciudad Lineal
1168,45.0,28028.0,FCO.SILVELA-PADILLA,4.0,40.431145381157314,-3.6716451636291,Autobus,Lista,Salamanca
1169,155.0,28027.0,CONDESA VENADITO-ARTURO SORIA,15.0,40.44673024027585,-3.649677973734477,Autobus,San Pascual,Ciudad Lineal
1170,156.0,28043.0,TORRELAGUNA-JOSE SILVA,15.0,40.45329870534525,-3.660673558079405,Autobus,San Juan Bautista,Ciudad Lineal
1171,45.0,28028.0,FCO.SILVELA-AV.AMERICA,4.0,40.436807552707904,-3.6770660682093865,Autobus,Lista,Salamanca
1172,157.0,28043.0,ARTURO SORIA-LOPEZ DE HOYOS,15.0,40.45929133500661,-3.6603901580002702,Autobus,Colina,Ciudad Lineal
1173,157.0,28043.0,LOPEZ DE HOYOS-PEDRO SALINAS,15.0,40.456629511964,-3.6611189339692207,Autobus,Colina,Ciudad Lineal
1174,157.0,28043.0,AV.RAMON Y CAJAL-AV.LA PAZ,15.0,40.453782139674246,-3.661208993244583,Autobus,Colina,Ciudad Lineal
1175,53.0,28002.0,LOPEZ DE HOYOS-CLARA DEL REY,5.0,40.4486560554216,-3.6674795888332463,Autobus,Ciudad JardÃ­n,ChamartÃ­n
1176,53.0,28002.0,LOPEZ DE HOYOS-CARDENAL SILICEO,5.0,40.44579355309597,-3.671743589287918,Autobus,Ciudad JardÃ­n,ChamartÃ­n
1177,51.0,28006.0,LOPEZ DE HOYOS-FCO.SILVELA,5.0,40.440224478131945,-3.6812507406164245,Autobus,El Viso,ChamartÃ­n
1178,51.0,28006.0,SERRANO-MARIA DE MOLINA,5.0,40.43816720568993,-3.6863707271118527,Autobus,El Viso,ChamartÃ­n
1179,46.0,28006.0,SERRANO-MALDONADO,4.0,40.4338676237475,-3.6867515029664033,Autobus,Castellana,Salamanca
1180,13.0,28014.0,PZA.CANOVAS DEL CASTILLO,1.0,40.41516236176327,-3.6947061068285874,Autobus,Cortes,Centro
1181,13.0,28014.0,Pº PRADO-PZA.PLATERIA MTNEZ.,1.0,40.41244012158038,-3.693452389734299,Autobus,Cortes,Centro
1182,13.0,28014.0,Pº PRADO-ATOCHA,1.0,40.40985946372988,-3.6926245096202988,Autobus,Cortes,Centro
1183,31.0,28014.0,Pº REINA CRISTINA-ANDRES TORREJON,3.0,40.40696178277774,-3.681446045900727,Autobus,PacÃ­fico,Retiro
1184,31.0,28007.0,CAVANILLES-PZA.MARIANO CAVIA,3.0,40.40683783692662,-3.6780035197646135,Autobus,PacÃ­fico,Retiro
1185,31.0,28007.0,CAVANILLES-ABTAO,3.0,40.40569025487002,-3.675505383958392,Autobus,PacÃ­fico,Retiro
1186,31.0,28007.0,DR.ESQUERDO-CAVANILLES,3.0,40.40404094399939,-3.6725191717605727,Autobus,PacÃ­fico,Retiro
1187,132.0,28053.0,MONTE IGUELDO-MARIA BOSCH,13.0,40.39689779603059,-3.6679978917499625,Autobus,San Diego,Puente de Vallecas
1188,174.0,28041.0,AV.OROVILLA-AV.FELICIDAD,17.0,40.35875125623801,-3.6894992775312425,Autobus,Los Rosales,Villaverde
1189,133.0,28053.0,ARROYO OLIVAR-MONTE PERDIDO,13.0,40.39210993015869,-3.6620790363658697,Autobus,Palomeras Bajas,Puente de Vallecas
1190,133.0,28018.0,ARROYO OLIVAR-C.MARTIN ALVAREZ,13.0,40.39151301370321,-3.660906727564482,Autobus,Palomeras Bajas,Puente de Vallecas
1191,93.0,28040.0,AV.SENECA-TRV. ANTONIO NEBRIJA,9.0,40.43586122896131,-3.727624905890013,Autobus,Ciudad Universitaria,Moncloa - Aravaca
1192,25.0,28045.0,RAMIREZ DE PRADO-VARA DE REY,2.0,40.399307789760535,-3.688427508934809,Autobus,Delicias,Arganzuela
1193,25.0,28045.0,MENDEZ ALVARO-MENESES,2.0,40.39805941248572,-3.683206438743402,Autobus,Delicias,Arganzuela
1194,32.0,28007.0,AV.CDAD.BARCELONA-LUIS MITJANS,3.0,40.399790251550456,-3.6722412498210977,Autobus,Adelfas,Retiro
1195,136.0,28038.0,AV.PEÑA PRIETA-FRANCISCO IGLESIAS,13.0,40.3997747043976,-3.667138636035676,Autobus,Numancia,Puente de Vallecas
1196,136.0,28038.0,SIERRA TOLEDANA-PATIO SANTIAGO,13.0,40.40402518495886,-3.6595911842077298,Autobus,Numancia,Puente de Vallecas
1197,145.0,28030.0,AV.MORATALAZ-PZA.CORR.ALONSO AGUILAR,14.0,40.4066195789519,-3.6572754532065863,Autobus,FontarrÃ³n,Moratalaz
1198,54.0,28046.0,Pº CASTELLANA-PZA.DE LIMA,5.0,40.45313450457217,-3.690367417432837,Autobus,HispanoamÃ©rica,ChamartÃ­n
1199,62.0,28046.0,Pº CASTELLANA-RAFAEL SALGADO,6.0,40.4543484707342,-3.6907454274344857,Autobus,Cuatro Caminos,TetuÃ¡n
1200,12.0,28012.0,PZA.EMPERADOR CARLOS V,1.0,40.407627719117656,-3.693709482343487,Autobus,Embajadores,Centro
1201,12.0,28012.0,RONDA DE ATOCHA,1.0,40.40617354686625,-3.698821068513836,Autobus,Embajadores,Centro
1202,41.0,28001.0,PUERTA DE ALCALA,4.0,40.42039872369669,-3.6883239022569616,Autobus,Recoletos,Salamanca
1203,212.0,28042.0,CENTRO DE CARGA AEREA 4,21.0,40.452001293678066,-3.5757060445849933,Autobus,Aeropuerto,Barajas
1204,151.0,28017.0,JOSE LUIS ARRESE-Mª TERESA SAENZ HEREDIA,15.0,40.421870701704776,-3.6550972337298298,Autobus,Ventas,Ciudad Lineal
1205,131.0,28053.0,VILLUERCAS-BARROS,13.0,40.375150536530725,-3.665953680016071,Autobus,EntrevÃ­as,Puente de Vallecas
1206,174.0,28041.0,ALIANZA-UNANIMIDAD,17.0,40.35778267992989,-3.685720900270312,Autobus,Los Rosales,Villaverde
1207,152.0,28017.0,FCO.VILLAESPESA-EZEQUIEL SOLANA,15.0,40.42931409786541,-3.6435099039016983,Autobus,Pueblo Nuevo,Ciudad Lineal
1208,116.0,28044.0,ANTONIA RGUEZ.SACRISTAN-CENTRO DE SALUD,11.0,40.37306737057422,-3.747492994361677,Autobus,Buenavista,Carabanchel
1209,201.0,28037.0,EMILIO MUÑOZ-MIGUEL YUSTE,20.0,40.43412796965787,-3.6231826324952863,Autobus,Simancas,San Blas - Canillejas
1210,201.0,28037.0,CRONOS-SAN ROMUALDO,20.0,40.43717131764773,-3.62014514736737,Autobus,Simancas,San Blas - Canillejas
1211,201.0,28037.0,PZA.CRONOS,20.0,40.440036384248316,-3.6184263613101333,Autobus,Simancas,San Blas - Canillejas
1212,207.0,28022.0,LUCANO-AQUILES,20.0,40.439352176485116,-3.611545985788674,Autobus,Canillejas,San Blas - Canillejas
1213,207.0,28022.0,CANAL DE BOSFORO-ESFINGE,20.0,40.441129363308676,-3.6093806833682143,Autobus,Canillejas,San Blas - Canillejas
1214,207.0,28022.0,SAN MARIANO-NECTAR,20.0,40.44199841356054,-3.612006212644293,Autobus,Canillejas,San Blas - Canillejas
1215,207.0,28022.0,NECTAR-AV.CANILLEJAS,20.0,40.44122432803461,-3.6152771723637067,Autobus,Canillejas,San Blas - Canillejas
1216,201.0,28037.0,PZA.CRONOS,20.0,40.43971780753817,-3.619036577532808,Autobus,Simancas,San Blas - Canillejas
1217,201.0,28037.0,CRONOS-SAN ROMUALDO,20.0,40.43705269131193,-3.6204270325732386,Autobus,Simancas,San Blas - Canillejas
1218,133.0,28018.0,PAYASO FOFO-SIERRA BERMEJA,13.0,40.390372811556986,-3.660212222126892,Autobus,Palomeras Bajas,Puente de Vallecas
1219,133.0,28018.0,PAYASO FOFO-AV.ALBUFERA,13.0,40.39214333631275,-3.659381137762408,Autobus,Palomeras Bajas,Puente de Vallecas
1220,51.0,28046.0,Pº CASTELLANA-MARIA DE MOLINA,5.0,40.43837815808015,-3.6902873743894897,Autobus,El Viso,ChamartÃ­n
1221,13.0,28014.0,ALCALA-CEDACEROS,1.0,40.41827360610414,-3.697819317360135,Autobus,Cortes,Centro
1222,44.0,28028.0,ROBERTO DOMINGO-AV.DONOSTIARRA,4.0,40.43496205063073,-3.661237050677844,Autobus,Guindalera,Salamanca
1223,42.0,28009.0,ALCALA-HERMOSILLA,4.0,40.42611012000602,-3.6730569237479744,Autobus,Goya,Salamanca
1224,41.0,28001.0,GOYA-PRINCIPE VERGARA,4.0,40.42512928527805,-3.680568150845633,Autobus,Recoletos,Salamanca
1225,41.0,28001.0,GOYA-SERRANO,4.0,40.4256031358705,-3.6888012653102873,Autobus,Recoletos,Salamanca
1226,93.0,28015.0,ISAAC PERAL-FERNANDEZ DE LOS RIOS,9.0,40.435803780858606,-3.718352949183024,Autobus,Ciudad Universitaria,Moncloa - Aravaca
1227,46.0,28001.0,SERRANO-MARQUES VILLAMAGNA,4.0,40.429568792010095,-3.6872278392773663,Autobus,Castellana,Salamanca
1228,107.0,28044.0,AVDA. AVIACION,10.0,40.378339902297746,-3.7839400594572856,Autobus,Aguilas,Latina
1229,107.0,28024.0,Pº EXTREMADURA Nº 445,10.0,40.38772173360079,-3.779441999615134,Autobus,Aguilas,Latina
1230,73.0,28010.0,LUCHANA-FRANCISCO DE ROJAS,7.0,40.43081731868785,-3.6996652276676367,Autobus,Trafalgar,ChamberÃ­
1231,105.0,28024.0,SEBASTIAN ALVARO,10.0,40.393614084446675,-3.772664043663103,Autobus,Campamento,Latina
1232,103.0,28011.0,Pº EXTREMADURA-SAN MANUEL,10.0,40.40210736419508,-3.759397636262094,Autobus,Lucero,Latina
1233,21.0,28005.0,JUAN DUQUE-MORENO NIETO,2.0,40.411884400691,-3.7195645711929446,Autobus,Imperial,Arganzuela
1234,21.0,28005.0,Pº IMPERIAL-GTA.PIRAMIDES,2.0,40.40144395613212,-3.7150226735758656,Autobus,Imperial,Arganzuela
1235,116.0,28044.0,JOAQUIN TURINA-POLVORANCA,11.0,40.371958299047755,-3.7545835189969035,Autobus,Buenavista,Carabanchel
1236,107.0,28044.0,OLIVA DE PLASENCIA-GRAL.R.BASART,10.0,40.379219233939,-3.7751032344007527,Autobus,Aguilas,Latina
1237,107.0,28044.0,AV.GRAL.FANJUL -EST.RENFE AGUILAS,10.0,40.38136933320836,-3.7809239321088146,Autobus,Aguilas,Latina
1238,103.0,28047.0,PZA.ACHICORIA,10.0,40.4023716329031,-3.7450708415972502,Autobus,Lucero,Latina
1239,21.0,28005.0,SEGOVIA-VIRGEN DEL PUERTO,2.0,40.41386238594578,-3.7202102899488216,Autobus,Imperial,Arganzuela
1240,33.0,28007.0,DR.ESQUERDO-PZA.CONDE CASAL,3.0,40.40719976231561,-3.669993166445828,Autobus,Estrella,Retiro
1241,141.0,28030.0,VALDEBERNARDO-HACIENDA PAVONES,14.0,40.40013265581892,-3.632226047567388,Autobus,Pavones,Moratalaz
1242,151.0,28017.0,JOSE LUIS ARRESE-Mª TERESA SAENZ HEREDIA,15.0,40.421788491830384,-3.655296829761818,Autobus,Ventas,Ciudad Lineal
1243,42.0,28001.0,PRINCIPE DE VERGARA-AYALA,4.0,40.427647446146686,-3.6797800697664123,Autobus,Goya,Salamanca
1244,46.0,28006.0,VELAZQUEZ-DIEGO DE LEON,4.0,40.43448310892911,-3.6832207539645263,Autobus,Castellana,Salamanca
1245,51.0,28006.0,LOPEZ DE HOYOS-FCO.SILVELA,5.0,40.44009101365614,-3.6809664106951385,Autobus,El Viso,ChamartÃ­n
1246,72.0,28015.0,FDEZ.DE LOS RIOS-VALLEHERMOSO,7.0,40.43508488552165,-3.708999995492074,Autobus,Arapiles,ChamberÃ­
1247,156.0,28043.0,AV.RAMON Y CAJAL-AV.LA PAZ,15.0,40.45355786619049,-3.6610416883664714,Autobus,San Juan Bautista,Ciudad Lineal
1248,157.0,28043.0,LOPEZ DE HOYOS-CAÑAS,15.0,40.456748237195306,-3.6608370426573393,Autobus,Colina,Ciudad Lineal
1249,91.0,28011.0,Pº DE LA VENTA-PARQUE DE ATRACCIONES,9.0,40.40877297330497,-3.7526722494077216,Autobus,Casa de Campo,Moncloa - Aravaca
1250,94.0,28039.0,ANTONIO MACHADO-VALDERRODRIGO,9.0,40.4701932495251,-3.719472398333218,Autobus,Valdezarza,Moncloa - Aravaca
1251,83.0,28035.0,CESAR MANRIQUE-LA CABRERA,8.0,40.47237980335472,-3.7204115372137263,Autobus,PeÃ±agrande,Fuencarral - El Pardo
1252,83.0,28035.0,VENTISQUERO CONDESA-C.HERRERA ORIA,8.0,40.48337637275305,-3.71497100877482,Autobus,PeÃ±agrande,Fuencarral - El Pardo
1253,87.0,28035.0,CERRO MINGUETE-VENTISQUERO DE LA CONDESA,8.0,40.48690782218515,-3.717608275567518,Autobus,Mirasierra,Fuencarral - El Pardo
1254,83.0,28035.0,RAMON GOMEZ SERNA-JULIO CALVO,8.0,40.48243681871024,-3.7225412432157823,Autobus,PeÃ±agrande,Fuencarral - El Pardo
1255,164.0,28043.0,LOPEZ DE HOYOS-BIOSCA,16.0,40.47005358956103,-3.651471324094989,Autobus,Pinar del Rey,Hortaleza
1256,163.0,28043.0,LOPEZ DE HOYOS-GTA.LUIS ROSALES,16.0,40.466521901027306,-3.654692831330317,Autobus,Canillas,Hortaleza
1257,51.0,28002.0,JOAQUIN COSTA-N.MINISTERIOS,5.0,40.44629719887799,-3.690273945428596,Autobus,El Viso,ChamartÃ­n
1258,75.0,28046.0,Pº CASTELLANA-NUEVOS MINISTERIOS,7.0,40.4438470980969,-3.6917228650422618,Autobus,Rios Rosas,ChamberÃ­
1259,74.0,28010.0,ALMAGRO Nº 3,7.0,40.428321987123866,-3.6951478251735383,Autobus,Almagro,ChamberÃ­
1260,173.0,28021.0,AVDA.LOS ROSALES-ORO,17.0,40.35062924188174,-3.6771422109953487,Autobus,Butarque,Villaverde
1261,173.0,28021.0,AV.ROSALES-MATACHEL,17.0,40.35382751376965,-3.6798137698748734,Autobus,Butarque,Villaverde
1262,103.0,28011.0,Pº EXTREMADURA-CARLINA,10.0,40.40495303539214,-3.7512980714882036,Autobus,Lucero,Latina
1263,12.0,28012.0,RONDA DE VALENCIA,1.0,40.405418242456065,-3.7015591573183615,Autobus,Embajadores,Centro
1264,22.0,28005.0,Pº ACACIAS-RIBERA DE CURTIDORES,2.0,40.403890218713,-3.706905328564732,Autobus,Acacias,Arganzuela
1265,22.0,28005.0,Pº ACACIAS-Pº OLMOS,2.0,40.403061066689354,-3.709901716625951,Autobus,Acacias,Arganzuela
1266,113.0,28019.0,GRAL.RICARDOS-GTA.MQUES.VADILLO,11.0,40.397124182945035,-3.7171923264504296,Autobus,San Isidro,Carabanchel
1267,33.0,28007.0,SAINZ DE BARANDA-JUAN ESPLANDIU,3.0,40.418376188706176,-3.665978345512669,Autobus,Estrella,Retiro
1268,34.0,28009.0,SAINZ DE BARANDA-NARVAEZ,3.0,40.41702208908678,-3.675783563292533,Autobus,Ibiza,Retiro
1269,34.0,28009.0,NARVAEZ,3.0,40.42109361870285,-3.675883189387852,Autobus,Ibiza,Retiro
1270,42.0,28009.0,ALCALA-PRINCIPE DE VERGARA,4.0,40.42318938941117,-3.6795348552925993,Autobus,Goya,Salamanca
1271,41.0,28009.0,ALCALA-CASTELLO,4.0,40.422367677663296,-3.6813890854566247,Autobus,Recoletos,Salamanca
1272,71.0,28015.0,FDEZ.DE LOS RIOS-GUZMAN EL BUENO,7.0,40.43529136639816,-3.7135177815507823,Autobus,Gaztambide,ChamberÃ­
1273,72.0,28015.0,FDEZ.DE LOS RIOS-MAGALLANES,7.0,40.434876288543755,-3.7048005475604815,Autobus,Arapiles,ChamberÃ­
1274,73.0,28010.0,ELOY GONZALO-JUAN DE AUSTRIA,7.0,40.43461883509453,-3.699716365580061,Autobus,Trafalgar,ChamberÃ­
1275,151.0,28017.0,SANTA PRISCA,15.0,40.427111320866814,-3.6491711150198896,Autobus,Ventas,Ciudad Lineal
1276,55.0,28016.0,AV.PIO XII-CENTRO COMERCIAL,5.0,40.46236315846309,-3.6760484397327176,Autobus,Nueva EspaÃ±a,ChamartÃ­n
